id,tweet,subtask_a
2320,"@user α στο διαολο και δουλευα στον δολ και δεν τον ηξερα, βεβαια στις καλες εποχες η μιση αθηνα εκει ητανε αλλα και παλι... εχει ακαουντ εδωμεσα; για ποσο τεραστιο μαλακα μιλαμε;",OFF
8534,θα μπορουσαν να βαλουν και την νικη αλλα οχι σουζανα για την ιντριγκα #gntmgr,NOT
2169,"@user εισαι ντροπη των ελληνων οταν μιλας και γραφεις τοσο ηλιθια! σαν ελληνας σε διαταζω να τσακιστεις να πας να διαβασεις wikileaks για τα σκοπια, και τη νδ, παλιομαλακα! δε μας φτανουν οι φασιστες του συριζα, εχουμε και τους μαλακο-φασιστες σαν την παρτη σου! τραβα μορφωσου βλητο!",OFF
5748,#xfactorgr αυτο το τραγουδι πηγαινει περισσοτερο στη λιλα απο αυτο που ειπε στο διαγωνιστικο κομματι,NOT
9178,"παιρνεις συνεντευξη απο τον μαμαλακη και τον ρωτας αν βλεπει το #gntmgr; βλεπεις τον θρυλικο μαγειρα και λες ""να βλεπει αραγε τη μαρτινα;"". θα μου πεις η συγκεκριμενη τι θα ρωτουσε.για τα ριαλιτι και για αρρωστιες ρωταει συνηθως. #toprwino",NOT
1090,δεν εχω χειροτερο απο αντρες-γυναικες κυανοκρανους. που θελουν κ προσπαθουν να τα εχουν καλα με ολους. δεν γινεται. ουτε οι real κυανοκρανοι δεν το καταφερναν αυτο,NOT
935,δενθαπωαλληκακια-δενθαπωαλληκακια-δενθαπωαλληκακια #shoppingstar,NOT
10191,#xfactorgr πωπω σου σπαει τ νευρα ο μιχαλης ναι;,NOT
1228,@user πολυ δικος μου ανθρωπος εισαι εσυ,NOT
8616,μωρε εχετε δει english posh κ θετε να το βγαλετε κ στο κοτετσι; #gntmgr #kotetsi #κοτετσι #englishposh,NOT
4241,"και το μπογδανο υποψηφιος με την #νδ_ξεφτιλες . ε βεβαια, τωρα με 10 μοναδες διαφορα δεν χρειαζεται να κρυβομαστε ποιοι ειμαστε...",NOT
2969,"ο κουλης μας διδασκει πως να μπαζεις τη χουντα απ'το παραθυρο, χωρις ερπυστριες... #νδχαυγη #νδ_ξεφτιλες",NOT
6799,#gntmgr. αυτα ειπες για ολο το θεμα κυρα βικυ οκ,NOT
9929,ζω για τις ατακες μαριας και αννα-μαριας! #gntm #gntmgr #gntm2019 #gntm2,NOT
4761,"ελατε γκιοσουλες...να κι εμεις εδω σημαιοστολισμενοι περιμενουμε την κοντεσσα βαλαιρενα απο τις δυο... ""εχει πολλη κινηση κουκλα μου, στο δρομο ειμαι"". λες κι ερχεται μεσω λαμιας ξερω εγω... ευτυχως που εχω κλεισει κ μασαζ χαλαρωτικο στις επτα. ελπιζω να εχει φτασει #shoppingstar",NOT
4125,"fyr macedonia θα βλεπαμε, σφουγγοτσιπραριε προπαγανδιστη του ελεους. και δεν ειναι τ´οτι δεν συλλαμβανεις τη διαφορα και γιατι ηταν χιλιες φορες προτιμοτερο αυτο το υπο αιρεση ονομα, αλλα τ´οτι εισαι επαγγελματιας ψευτης, πλυντηριο προδοτων της εντολης του λαου, που αναγουλιαζει.",OFF
3350,πωωω ζαλουρα!#shoppingstar,NOT
1120,η @user ηταν το the point σε συζητηση στην ερτ με τον δημα της νδ ο οποιος ειχε το απυθμενο θρασος να πει οτι ο συριζα προκαλεσε το μεταναστευτικο ρευμα του 2015. και εγω ο μαλακας που νομιζα οτι γινοταν πολεμος στη συρια...,OFF
5145,@user και με 30 να κατεβειτε θα μας παρετε τα αρχιδια να ξερεις,OFF
1870,@user πουτανες γυναικες,OFF
7719,ενταξει η κεισι μολις ‘’αποχωρησε’’ την σουζανα. ευχαριστουμε θεαρα #gntmgr #gntm #gntmgr,NOT
3808,τι τσινολα τι συνελα #shoppingstar,NOT
2005,@user τον εαυτο σου γτ τον βγαζεις απ' εξω; συνταξιουχος δεν εισαι κι εσυ;,NOT
8367,"η σεξουαλικοποιηση της αισθητικης του λιαγκα εκδημοκρατιζει την ασελγεια, για να παραμεινει αδιαβαθμητα διασκεδαστικη, οπως απαιτει ο κατευναστικος δογματισμος. της τηλεοπτικοτητας. στην παρακμη καθε ευπρεπειας να γελαμε. αποκτηνωμενα,αναισθητα. αισχρα.",NOT
7507,@user 2.στην ευρωπη που εκλεισε τα συνορα της για ολους και εδω μενουν οσο υπαρχει χρημα που το διαχειριζονται μκο κ κρατος. 3.κανεις δεν αποστρεφεται τα παιδια.ομως τα παιδια ειναι το 11% κ οι γυναικες το 13%.ολο το υπολοιπο απ' ολον τον κοσμο ειναι αντρες .,NOT
295,"@user τελικα η πιο κερδισμενη εισαι....μπηκες επαιξες σωστα,ξεσπασεις σωσταοταν επρεπε,δοκιμασες/χτυπηθηκες για κατι που στην τελικη μαγκια σου το θελες κ το εκανεςβγηκες εξω κιουρια να σουλατσαρεις σε φλερτ/σχεση και σε οτι ερχεται...",NOT
10038,"η θα μας σκοτωνουν η θα τους σκοτωνουμε,ξυπνηστε ελληνες και ελληνικο κρατοσ.καμια θυσια ελληνικης ανθρωπινηζ ζωης στο ονομα του θειου soros ειτε χρηματοδοτει αριστερους ειτε δεξιους ειτε τον διαολο τον ιδιο.",OFF
3260,ταριχευμενα τα εχει καλε τα ρουχα; #shoppingstar,NOT
6237,αν το βιολι ηταν πουλι θα το παιζανε πολλοι... #gntmgr,NOT
8048,μας το βγαλατε ξινο με την επιστροφη της αχωνευτης #gntmgr,NOT
4868,"ρε η κατια εχει διπολικη διαταραχη μαλλον, δεν ειναι καλα! #gntmgr",OFF
7494,"να ηταν ο μικρουτσικος, θα ειχαν ηδη πιαστει μαλλι με μαλλι. #gntmgr",NOT
9321,ειναι ο καλυτερος floor manager της ελληνικης τηλεορασης ο στελιος μας! χαχαχαχαχα! #kalomesimeraki,NOT
1837,@user εισαι διχασμενη προσωπικοτητα; μ αρεσει.,NOT
6693,εσυ δουλε ραγια σε ποσα χρονια θα παρεις συνταξη; #νδ_θελατε #νδ_ξεφτιλες #νδ_προδοτες,NOT
2467,"@user ολες πουτανες ειναι, χωρις εκφραση, με υπεροπτικο βλεμμα σαν να ειναι τρεντο-γκομενες απο την γλυφαδα!",OFF
4674,@user χορευτικο challenge τυπου κι κι! αντρες γυναικες ομως! ολοι !,NOT
5479,αα λιβιερατος! δε με χαλαει! ακομη θυμαμαι μια σειρα στον αντ1 ρομαντικη που επαιζε! #kalytera,NOT
332,@user καλημερα νικο !να εισαι καλα κ σ ευχαριστω πολυ ! ομορφη να ειναι η μερα σου !,NOT
9286,την αννα ο ερωτας την εκανε κακο ανθρωπο.#erwtasmeta,NOT
7492,"ελλη, μηπως να το ξανασκεφτεις για το χατζη; γιατι οι γυναικες επιλεγουν συντροφο με βαση τον πατερα τους.... #gynaikaxwrisonoma",NOT
2439,εκτος ευρωβουλης η κουνεβα ρε αναλγητοι ; #ερχεται_πουτσα #ερχεται_μεγαλυτερη,NOT
2328,"ελαβε το μηνυμα λεει ο τσιπρας. νταξ πριν καλα καλα του το στειλουν, αυτος το εχει λαβει, το εχει διαβασει, το εχει κατανοησει και εχει καταστρωσει και το αναλογο σχεδιο για να κερδισει. πουτανα ολα #ekloges2019",OFF
9328,"@user η απαντηση μου πλεον σε αυτες τις μαλακιες ειναι ""ε αι σιχτιρ κι εσυ""",OFF
6204,οταν σου λεει κολλα το αυτος που μισεις #gntmgr,NOT
5394,#xfactorgr παπατσακωνας..../.παπατσακαλος,NOT
7555,"@user στο διαολο μουνοπανα ,που το παιζεται και δημοσιογραφοι.",OFF
2358,@user γιατι καλε; λογω ηλικιας; οι σημερινες 40+ γυναικες δεν ειμαστε θειαδες!,NOT
5994,ελπιζω οι πρασινες πουτανες να εξυγιανθηκαν ωραια αποψε! #paokpao,OFF
5870,φωναρα! #thevoicegr,NOT
750,@user αταρτη σε παραδεχομαι γιατι εισαι πολυ αναρχικος ουτε ο νετσαγεβ τοσο πολυ,NOT
9201,και ολως τυχαιως αυριο οι εφεφ μαγειρευουν να φανε κοκκορα κρασατο #gntmgr,NOT
1141,@user ελα μην εισαι μαλακας τωρα γιατι οχι,OFF
2697,@user προφανως δεν μπορεις να καταλαβεις τη διαφορα του 36 με το 29. εισαι για λυπηση.,NOT
2353,@user ενα παιδι ψαχνει για επιβεβαιωση και αποδοχη ! και 14 χρονων εισαι παιδι ακομα κι ας βιαζεσαι να μεγαλωσεις !,NOT
3165,"γωγουλινι, θυμαμαι τοτε στο wall που πουλησες ερωτα σε εκεινον τον κακομοιρη γιατι νομιζες πως θα κερδισει κ θα του τα φας αλλα δεν... #shoppingstar",NOT
367,πετυχα τυχαια αυτον που καραγουσταρω και μου ειπε καληνυχτα εχω να παραλαβω σακο. πουτανα τοπικη αυτοδιοικηση σκοτωνεις την καυλαντα,OFF
3334,@user αντε και γαμησου,OFF
6861,η σουζανα σημερα #gntmgr,NOT
3681,"@user το αγχος για την νοβαρτις το εχουν πλεον συριζαιοι οπως πολακης κ.τ. για παρεμβαση στη δικαιοσυνη που ειναι κακουργημα , ερχονται πραγματικες διωξεις και φυλακισεις οχι στημενες σαν του συριζα !",NOT
6389,πως φαινεται στα ματια μας η αννα-μαρια μετα το χτεσινο ντου στη σουζανα... ⭐⭐ #gntmgr #annamaria #agapi #slay #bitch @user,NOT
2376,οι σποντες του φωτη ειναι επικες #gynaikaxwrisonoma,NOT
6377,ειναι αξιαγαπητα χαζη η ελευθερια ωρες ωρες #gntmgr,OFF
9692,επρεπε αλλα ... #gntmgr,NOT
602,"@user μαλακας εισαι ρε; αηστρατη, μαζι μου. θα πινουμε τσιπουρα και δεν εχει ουτε αεροδρομιο. βασικα, ουτε σκετο δρομιο δεν εχει",OFF
4585,απο εδω και στο εξης τα παιδια που θα γεννιουνται στο σοι των μητσοτακηδων θα παιρνουν ονοματα υπουργειων. #νδ_ξεφτιλες,NOT
8063,@user σιγα μωρη εσυ,NOT
771,οκ καταλαβαμε ποιο παπουτσι πηρε #shoppingstar,NOT
104,@user ρε στα μουνι μου σε γραφω αλοδαποι! εγω δε χριαζωμε γραφη για ναμε ελληνας τωχει το αιμα μου! εσυ πια εισαι μωρη υβριδιο!,OFF
6202,"@user μη δινεις σημασια στα φασισταρια σεραφειμ, συνεχισε!",NOT
2079,"@user μεγαλο πτηνο κοιτα να εισαι, αλλιως μη λες πολλα",NOT
3862,οκαι εισαι απιστευτος #survivorgr,NOT
6615,"@user τι λες μωρη, οι φασιστες ηρθαν το 15 και εφυγαν το 19, αν μιλαμε για φασιστες διπλα στο λεξικο επρεπε να γραφει (οι πασης φυσεως αριστεροι).",OFF
3626,@user ρωτησα αν αποφασισατε ποια μετριοτητα θα στηριξετε φετος για να μη βγει η δαλακα. και δεν καταλαβα ποια εισαι εσυ;,NOT
9502,@user μη τα κοβεις μωρη στο καλο,OFF
4062,και τωρα που τελειωσε και το #masterchefgr που συναντιομαστε το βραδυ; #shoppingstar,NOT
6878,κατυα πριν παει να αποχαιρετησει σουζανα ειχε βαλει στανταρ κρεμμυδι στο ματι της. #gntmgr,NOT
1890,"επισης, ψοφα uefa.",NOT
1766,"ειδε η σεντα οτι με γυναικες "" δεν"" σου λεει ας παρω αντρες... αληθεια γιατι δεν επελεξε την κατερινα...; #survivorgr #survivor2019",NOT
5782,"μαθαμε και στην ελλαδα το halloween ,ε ρε γιαουρτι που θελετε στην μαπα. #kalomesimeraki #halloween",NOT
4647,"@user εγω σου δινω ξυρισμενο κωλαρακι χωρις συναινεση και σου υπογραφω και δηλωση του νομου 105 αμα λαχει πως δεν θα σου κανω το παραμικρο αν μου το βαλεις για τοσο δα μεσα μου,βαθια-βαθια!τι λες,εισαι για καμια αρπαχτη βλε;αν εισαι,θα σου φερω και μια βυζαρου να τη βλεπεις!",OFF
583,@user τα αυτοκινητα κ οι τρεις τους τα πηραν αδικαιολογητα(το εχω εξηγησει) ενω τις extra προμηθειες τις πηραν οι μαυροι με το σπαθι τους με νικη 10-5 κι οταν ετρωγαν καβουρια κ κοιλοπονουσαν οι ασπροι καυχιοντουσαν για τις νικες τους,NOT
5711,"πορτα ενος δωματιου, οπου μεσα ηταν μια 23χρονη κοπελα με τα δυο μωρα της, κ της επιτεθηκαν. το ενα παιδακι, επαθε για πρωτη φορα επιληψια κ η κοπελα ειναι ακομη σε σοκ, οπως κ οι υπολοιποι προσφυγες,(οι οποιοι ειναι ολοι συριοι) κ η πλειοψηφια ειναι γυναικες κ παιδια.",NOT
2790,"@user τοσο μαλακω, δυκολο",OFF
9297,"αν δεν φυγει σημερα η σουζανα, ποτε θα φυγει; #gntmgr",NOT
4002,η καινουρια εχει βαλει εκατο στρωματα μεικ απ το κραγιον και το μολυβι εχουν φτασει στα ρουθουνια...αυτα τα ερμα τα δοντια που εχουν το χρωμα της τερακοτα δεν τα κοιταξε; #poweroflovegr,NOT
4461,@user γιαυτο σε γουσταρω ρε φιλε : γιατι εισαι ξερολας...!,NOT
2791,γωγουλινι σε βρηκε νωρις η ξινιλα της κλιμακτηριου. #shoppingstar,OFF
7374,η βικυ καγια ειπε στην σουζανα: εχεις μια δευτερη ευκαιρια εκμεταλλευσου την. στο δευτερη ευκαιρια γελασαν και οι πετρες. #gntmgr,NOT
6979,@user κι αν δεν εχουν περασει γυναικες απο τα χερια σου.,NOT
1866,@user εισαι λαρτζερ δαν λαιφ,NOT
4745,εμενα το κοστουμι μου αρεσει! #shoppingstar,NOT
5864,επιτελους ενας κομπλε τραγουδιστης!#thevoicegr,NOT
3093,οι γυναικες γιατι κανετε ρτ τις προσφωνησεις χωσιματος; μηπως γιατι τις χρησιμοποιειτε; ε; μμμ;,NOT
3822,"φορας σκουλαρικι, καπελο jockey αναποδα και γυαλια ηλιου σε κλειστο χωρο πανω απο τα 30 χρονων μονο αν εχεις την δυνατοτητα να κερασεις ολο το μαγαζι αλλιως εισαι μαλακας.",OFF
461,κυρα μπακοδημου ενα μαδομουνι της προκοπης δεν ειδαμε. ..δε ξηγιεσαι καλα #poweroflovegr,OFF
2777,"αυτος; μεσ'την τρελη χαρα! γελαει και ο κωλος του αυτες τις μερες!ορκιζεται οτι δεν παιρνει λεφτα απο πουθενα και ειναι επιχειρηματιας ""κατσε καλα""!(με 500 υπαλληλους!) οι αλλοι ;το διδυμο της αμαρτιας του σκαι, τον...",NOT
4844,"οι fantasmenes five γιατι κλαινε, αφου ειναι ωριμες γυναικες #gntmgr",NOT
1057,"λατρεια η παρις, ξεματιαστηκε κυριολεκτικα μονη της! #shoppingstar",NOT
3167,"@user συντροφε θα απολογηθεις, γιατι ακουγεται οτι οι επιδοτησεις δεν πηγαν μονο στους προσφυγες.",NOT
3490,"τις παραλιες και τις ταβερνες ξερετε να τις γεμιζετε, τα εκλογικα κεντρα οχι. σας αξιζουν μαρινακης, μητσοτακης, πατουλης, αδωνις, βοριδης, σαμαρας και η λοιπη μαφια, μεχρι να σβησει ο ηλιος. #εκλογες_2019 #περιφερεια_αττικης #εκλογες #μητσοτακης #νδ #νδ_ξεφτιλες #κωλοελληνες",NOT
10117,"@user νουμερο εισαι.νο μηδεν.αφου βαριεστε και που ζειτε γιατι δεν αυτοκτονειτε;αν δε θελετε κρατος,εθνικη ταυτοτητα η ομαδα γιατι δε φευγετε στην αμερικη να γινεται τιποτα κ κανενας;εδω επεσε αιμα να εχουμε σπιτια χωρια πολεις σχολεια ελευθερα.οι εθελοδουλοι σκλαβοι φυγετε.αι σιχτιρ",OFF
5974,"@user πραγματικα,δε φτανει που εχουμε καποιους μαλακες να μας γαμανε τη ψυχολογια εχουμε κ τα τσοκαρα.",OFF
2834,ελενα εσυ δεν θες να εισαι η ευτυχισμενη στην προκειμενη περιπτωση κι οχι οτι δε σε αφηνει η μοιρα #hepistrofi,NOT
2882,@user οταν η ακροαριστερα κατεβαζε υποψηφιες γυναικες με μηδεν προσοντα που ετρωγαν την θεση αλλων γυναικων δεν ηταν χυδαιοτητα.,NOT
8249,να παρουν και τις γυναικες τους μαζι ντυμενες με ξωπλατα και μπικινι,NOT
7762,θελω μαμα μπρατη στη κριτικη επιτροπη #gntmgr,NOT
8692,τωρα αυτη η γαλλιδα τη μπλεκεται στα ποδια μας; ασε κοπελα μου τον μιλτο ησυχο τον εχουμε δωσει σε αλλη! #kokkinopotami,NOT
2623,@user φοβηθηκαμε ροκολακι. ιδεα απο ξενους δεν εχεις και ξεπουλημα στους ξενους γιατι εισαι ενα ροκολακι (νιανιαρο).,NOT
5890,#erwtasmeta αντιγονη πατωνεις;,NOT
5189,παιδια η κατια εχει πουτσα;!#gntmgr,OFF
6620,"καλως γινονται οι καταγγελιες στο εσρ γιατι το πραγμα ξεφυγε, αλλα σε λιγο θα αρχισω να πιστευω οτι περιμενατε κατι διαφορετικο/καλυτερο απο εμετο απο τον γιωργο το λιαγκα και την παρεα του.",NOT
6067,την μια μερα ο γατος εσπασε την τσαγιερα με το χαμομηλι. σημερα εσπασε το βαζο με τον εσπρεσο. εχουμε γεμισει γυαλακια εδω μεσα λες και ειμαστε φακιρηδες. τον εσπρεσο μου ρε μουνι;,OFF
6472,και τσαμπα καταλογο εκανε ο μπρατης!......... #gntmgr,NOT
9210,"#kalomesimeraki εγω κανω καλο παστιτσιο κυρια μου, νομιζω οτι θα πεσω στην αναγκη σας",NOT
6387,"#kokkinopotami ακομα η πλοκη ειναι στο 1ο μισο και ειναι ολα ωραια ακομα για τους ηρωες μας, εχουν καποιες δυσκολιες αλλα μεχρι εκει. μετα το βιβλιο ειναι σκληρο και μιλα για την γενοκτονια",NOT
469,νιωθω δημοτικος συμβουλιος #shoppingstar,NOT
2419,"αν εισαι σκορπιος εισαι η μεγαλυτερη «σκυλα», ενω αν εισαι παρθενος εισαι ξενερωτη! αυτες τις γυναικες πρεπει να αποβα",NOT
7791,λαμπρο ποσο μαλακας εισαι;#agriesmelisses,OFF
6895,μουνα σημερα η ζενεβιεβ #gntmgr,OFF
579,απο την μια ειναι ατυχια να εισαι εφορευτικη απο την αλλη ειναι μια τυχη να μην εισαι σε καλπη ευρωεκλογων ... ειναι κατι #ekloges2019,NOT
6363,"ειστε μαλακες,και οι απο εδω και οι απο εκει,η χωρα ειναι μπαχαλο και μπουρδελο με ευθυνη των σκατοκομματων που εσεις στηριζετε,των απατεωνων και κλεφτων που πλουτιζουν και κρατανε φτωχο τον λαο,αυτο φταιει οχι ο ρουβικωνας",OFF
6001,στο συμβουλιο του νησιου... αχ ντανο θα τρελαθω ντανο #gntmgr,NOT
5945,"ο αλλος εκανε συγκριση των τσαντορ και της μπουργκας με τις καλογριες κανοντας τον εξυπνο, ναι ρε μαλακα,κι οι καλογριες εχουν βομβες ζωσμενες στο σωμα τους και σε αποκεφαλιζουν με το που θα πεις γεια,ποσο μαλακας λαος",OFF
8432,"ναι, απλα δεν το εχει η κοπελα, θελει πολληηηηη δουλεια, δεν κανει για διαγωνισμο, βασικα. παρτε το κοριτσι- αν θελει-εκτος καμερας σε κανα σοβαρο πρακτορειο. #gntmgr",NOT
241,"ενταξει παιδια να καυλαντιζουμε απο ινστα, τουιτερ φμπ αλλα απο dod ρε μαλακες ποιος καυλαντιζει, αν ειναι δυνατον",OFF
5956,"κι αααλλη κανονικοτητα...""κλεινει η κλινικη ωρλ στο παιδων πεντελης. με ευθυνη του υπουργειου υγειας - κενα σε πολλα νοσοκομεια απο την ακυρωση 208 μονιμων διορισμων"". #νδ_θελατε #νδ_ξεφτιλες #κυβερνηση_μητσοτακη",NOT
9188,@user φασιστας ο δημαρχος της κω.βρηκανε καινουργιο αφηγημα οι συριζαιοι.ολοι φασιστες εκτος απο αυτους.,OFF
6423,"μετα τις αντιδρασεις του μπρατη, βγαινει το συμπερασμα οτι τελικα οι αντρες εχουν περιοδο #gntmgr",NOT
9974,σιγα τα ωα με την κατια! #gntmgr,NOT
915,καλε την κορη σουγκλακου θελαμε οχι το βλαχαδερο που το παιζει στυλιστρια με τα τσιτια! #shoppingstar,OFF
9621,ποια ειναι πιο ωραια; #gntmgr,NOT
5936,μπηκε ο σατανας μεσα τους και θα ουρλιαζουν ολες ετσι; #gntmgr,NOT
294,"@user τερενς, πες αλευρι. ο τυπος διεγραφη απο μητσοτακη. αντιθετα ο πολακης ειναι στη θεση του. και ο καμμενος επι 4 χρονια «στα τεσσερα-στα τεσσερα» ηταν υπουργος. αλλα εκει κανεις μοκο γιατι εισαι λιγος.",NOT
6032,"απο τις γουρουνοκεφαλες στην αγια βαρβαρα, στις....περικεφαλαιες της ναουσας! #μεταναστες #προσφυγες #στρατοπεδο",NOT
808,μετα το shopping star ειναι σιγουρο οτι θα βγει ο μητσοτακης #giatinparea,NOT
5679,τομπολα #gntmgr,NOT
1521,απ ανοιγει ο δρομος για την κουφοντινα #syriza_xeftiles #ερχεται_πουτσα #αλεξης_ο_ξεφτιλας,NOT
2947,ειστε κανα-δυο εδω μεσα(κι εκει εξω) που δεν ειμαι σιγουρη αν ειστε τα πιο ευφυη ατομα η οι πιο ηλιθιοι μαλακες... χμ,OFF
9776,δεν μαρεσει καθολου η επιτηδευμενη ψευτικη προφορα των κρητικων. η δε συγκεκριμενη καραψωναρα. ουστ #thevoicegr,NOT
7280,σκυλομουρα ασημινα γιατι εχεις συνεχεια στραβο στομα; εγκεφαλικα επαθες; #gntmgr,OFF
6650,@user α τους πουστηδες,OFF
5562,δοκιμασια επιβραβευσης; τι θα εχει την επομενη φορα; συμβουλιο του νησιου; #gntmgr,NOT
2768,eσεις που βαζετε και #masterchefgr_xeftiles και #masterchefgr (το βαζω για να το δειτε) τι φαση; σας αρεσει που βοηθατε να τρενταρει η ξεφτιλα;,NOT
2661,@user πηεννε να ππεσεις τζαι νυσταξες. στα αρχιδια μας το πεναλτι ανακαλυψη. τον τζαιρο που εφαμεν γκολ στο sunderland που κτυπησε η μαππα σε beach ball που ησουν; ποιος ειπε οτι το ποδοσφαιρο ειναι δικαιο; οποτε αγαπητε ξαναπηεννε να ππεσεις τζαι παρετα μας,OFF
5783,αντρες.. να βγαλετε και πανο ρε,NOT
1673,@user επισης πασχει απο το συνδρομο της στοκχολμης επι 40 συνεχη χρονια να ψηφιζει #νδ_ξεφτιλες και πασοκ (κιναλ).,NOT
7184,@user ο θεος μου τι μια ομορφη γυναικα λογος για ολη μου την υπαρξη και που ζουν σε αυτον τον θλιβερο κοσμο,NOT
4054,@user κριμα νικο δεν περιμενα να εισαι τοσο λιγος ο βελοπουλος εκλεψε την ψηφο μας με το ονομα του στρατηγου φραγκου και το ξερεις το να μη κανεις ουτε μια αναφορα λεει πολλα κριμα,NOT
144,"υπαρχουν μαλακες που ψηφιζουν βελοπουλο, υπαρχουν ομως και πασοκοι που τοσα χρονια ψηφιζαν τον χοντρο.",OFF
267,υπαρχουν τοσο πιο ομορφοι.. τοσο πιο εξυπνοι.. τοσο πιο καλοι.. τοσο πιο δοτικοι.. τοσο πιο ενδιαφεροντες.. κι ομως κανεις δεν εισαι εσυ.. και μ αφηνουν παγερα αδιαφορη.. αυτο το λες και παρανοια..η εμμονη...βαλε οτι ταμπελα θελεις.. αυτη ειναι η αληθεια μου..,NOT
5904,η χριστοπουλου απο τα μπουζουκια απευθειας ηρθε; τι κομμενα ματια ειναι αυτα; #gntmgr,NOT
4380,@user ντιπ αχρηστος και αυτος ο μιχαλης... τι να κανει και αυτο το ερημο σου λεει μπουχεσας μπαμπας χαιβανι μανα με αχρηστο γκομενο ας κρυφτο καλυτερα μπας και γλιτωσω! #gynaikaxwrisonoma,OFF
1398,τελικα ο σταυρος και κερατας και δαρμενος στην κυριολεξια σε αυτη την σειρα. #gynaikaxwrisonoma,NOT
4613,"καταλαβαινετε τι εχει να γινει σε χωρους εργασιας, σπουδων και δημοσιας δρασης με το νεο ορισμο του βιασμου που επιχειρουν να περασουν. επισης θα αθωωνονται ολοι οι πελατες που βιαζουν γυναικες σε κυκλωματα trafficking.",NOT
9494,o σκουλος εχει μπει κατια στανταρ #gntmgr,NOT
4525,"@user ρε πετραν, το ξερεις οτι παιζει να εισαι μετενσαρκωση του γκαντι;",NOT
1920,@user δεν εισαι ψωνιο αν αυτα που λες ισχυουν. θυμησου το,NOT
6135,δεν ξερω ποιος ειναι αυτος που θα τραγουδησει μουζουρακη αλλα ωραιος τυπος φαινεται #xfactorgr,NOT
8625,δικασε η γλυκουλα #gntmgr,NOT
5702,"τη φαση που η ζενεβιεβ ανοιγει το στομα και μοιαζει με το scream, την παιξανε; #gntmgr",NOT
6823,@user ενταξει μια χαρα και σε συντομο χρονικο διαστημα θα ειμαστε εμεις οι προσφυγες στην ιδια μας την χωρα δεν φταινε βαβαια οι κατατρεγμενοι ανθρωποι που ερχονται απολυτως σε τιποτα οι κυβερνησεις που εχουμε εμεις και οι πολιτικοι μας φταινε,NOT
457,@user η πλαστιγγα εχει γειρει αλλα η #ερχεται_πουτσα εκει...καμαρωτη..ρε παιδακι μου,NOT
3171,δεν αντεχω τις πολιτικες διαφημισεις #shoppingstar,NOT
6182,τσαουσοπουλε και σωστα να μιλας εμεις γελαμε με τα σακακια σου #xfactorgr,NOT
1839,"αρθρο του μπογδανου με τον τιτλο: «να γιατι επικρατεστερος δευτερος στην αθηνα ειναι ο κασιδιαρης» διαβαστε το! για να καταλαβετε τι μεταγραφη εκανε ο #μητσοτακης ...στη #νδ_ξεφτιλες,για να δειτε ποιοι θελουν να κυβερνησουν τη χωρα. #μπογδανος",NOT
2162,"γουνινες παντοφλες, καμπανα φιδι και καπιτονε΄φακελο. εχω μεινει αφωνη. τι κακογουτια θεε μου. με χανετε φιλες και φιλοι μου #shoppingstar",NOT
6019,κατια παμε να το μαθουμε αργα και σταθερα #gntmgr,NOT
1561,μους σοκολατας με γαλα καρυδας.ευκολο επιδορπιο με ελαφρια και βελουδινη γευση ...... . . . . . . #εκλογες_2019 #vouli . #giatinparea . #shoppingstar . #poweroflovegr . #ekloges19 . #tatouaz . #ξαναερχεται . #fosstotounel #kalytera,NOT
6749,@user και χθες ελεγε στη γυναικα του οτι δεν θα τον χασει και θα ζησουν μαζι οπως της υποσχεθηκε,NOT
8835,#kalomesimeraki ελα μουτιδου μορφαρα!,NOT
1363,@user τραβα γαμησου! και οταν μηλαω για την πατριδα μου θα το βουλωνεις!,OFF
5685,ανοιξαμε και σας περιμενουμε η λαικατζου σημερα #gntmgr,OFF
6830,#xfactorgr καλο βραδυ σε ολους αδερφια!,NOT
4644,"@user ναι, ποναει το καβλι μου. με εχει ξεζουμισει η καριολα η μανα σου",OFF
3348,απο την αλλη αν εισαι φτωχομπινες υπαλληλος που τιποτα δε του παει καλα εχεις πολλους λογους να εισαι σα τη μεγαλη παρασκευη,NOT
4846,οι αλλες που σουβλιστικαν απο το σπαθι ακουνε τις snow queens να λενε οτι ηταν δυσκολο και θελουν να τις πνιξουν #gntmgr,NOT
640,@user και αν χασεις και μια και δυο φορες δεν σημαινει οτι εισαι αποτυχημενος αιντε γμτ μη χεσω ! σ.η.κ.ω,NOT
5668,#kokkinopotami αμαν ο ζαχαρωφ! ο τσαρος της ρωσιας στο παρισι!,NOT
922,"γινεται αποψε η επισημη πλεον,ενθρονιση της βασιλικης οικογενειας,η οποια θα βασιλευει εως 14 γενεες και οσο να σταματησουν να παραγουν πριγκιπες! συγχαρητηρια ελληνικε λαε που για ακομη μια φορα απεδειξες ποσο φιλοπονος και δημοκρατης εισαι! καληνυχτα και αντιο @user !",NOT
9803,"εμ, δεν ειναι μαλακες σαν εμας να δινουν γη και υδωρ σε εισβολεις #greece",OFF
7935,γιατι το μαλλι του τσαουσοπουλου γυαλιζει σαν περουκα απο τα jumbo ; #xfactorgr,NOT
