id,tweet,subtask_a
5253,"@user ρε μαλακα καταλαβαινεις ελληνικα; διαβασες να γραφω κατι εναντια στα ελληνοπουλα; αντε γαμησου βραδιατικα, που θες και φροντιστηριο για να μαθεις να διαβαζεις και να καταλαβαινεις, σχολια. πολλω δε μαλλον, ν' απαντας.",OFF
10258,πολυ ασχημη η μαρτινα! #gntmgr,OFF
8134,που ειναι η αμανατιδου ρε παιδια να πει ενα αντε πουλο τωρα στην σουζανα #gntmgr,OFF
7681,μπραβο κωνσταντινα τα πηγες τελεια . σα να επαθες νευροκαβαληκεμα στον ωμο #gntmgr,OFF
8976,το ποδι ειναι χαλια που ειναι πιο ψηλα απο αυτο που εδειξε η βικυ.οπως ειπατε και στη κεισι πρεπει να ειναι ακριβως ιδιο. μια ετσι και μια αλλιως η κριτικη. #gntmgr,NOT
544,"@user καλα φτιαξτε πρωτα ενα κρατος δικαιου πρωτα και μετα μιλατε. γιατι δεν νοειται κρατος χωρις δικαιη δικαιοσυνη ακομα και σημερα , ποιος εχει τα κοτσια να τα βαλει με τους δικηγορους κλπ ; που ειναι ο νομοθετης να βγαλει δικαιους νομους ; σανος σανος",NOT
1574,καλα ποσο κανουν τα ρουχα ρε παρις;#shoppingstar,NOT
8785,βοηθος μαγισσα #gntmgr,NOT
6102,ολες τις γλωσσες εδω στο #kokkinopotami θα τις μαθουμε,NOT
2686,"@user ευχαριστουμε ρενα που μας αδειασες τη γωνια αλλα δεν επρεπε να μας αναγκασεις να το κανουμε εμεις, επρεπε να το κανεις μονη σου, θα γλιτωνες και τη ξεφτιλα. αντε και καλη λησμονια.",NOT
9048,ρε θα ουρλιαξω απο τα νευρα που θα την παει στην φωλιτσα του με τη γκομενα #erwtasmeta,NOT
8699,#gntmgr ανατροπη θα ειναι να φτασει η κατια στις 3 τελευταιες να χεστει πανω της,OFF
6212,μαρτινα μου εγω τη φιλεναδα σου την επαγγελματια την κατια ειδα να παει να καθησει κατω. #gntmgr,NOT
2169,"@user εισαι ντροπη των ελληνων οταν μιλας και γραφεις τοσο ηλιθια! σαν ελληνας σε διαταζω να τσακιστεις να πας να διαβασεις wikileaks για τα σκοπια, και τη νδ, παλιομαλακα! δε μας φτανουν οι φασιστες του συριζα, εχουμε και τους μαλακο-φασιστες σαν την παρτη σου! τραβα μορφωσου βλητο!",OFF
2143,ενταξει μανωλη μου για το καλο σου μιλανε τα παιδια μην εισαι κι εσυ ξινος. #masterchefgr,NOT
7744,κανονικα η κυβερνηση δεν επρεπε να συστησει επιτροπη με προεδρο τον μαρδα για επαφες με τους προσφυγες μεταναστες (οπως τους λενε) σχετικα με τις επενδυσεις που εχουν σκοπο να κανουν; του αξιζει ενα τετοιο χουνερι του ηλιθιου.,OFF
9028,"""'χαρηκα με την κατια που δε τα πηγε καλα.....περιμενω να δω στο πλατω τι θα της πουνε'' ποσο μας εκφραζει εμας τους τουιτεραδες η αννα μαρια; #gntmgr",NOT
750,@user αταρτη σε παραδεχομαι γιατι εισαι πολυ αναρχικος ουτε ο νετσαγεβ τοσο πολυ,NOT
4061,"@user εχεις δικιο (και εγω εξω ειμαι αλλα εδω και πολλα χρονια), αλλα εχει δικιο στο οτι νικησε η ελλαδα, γιατι λιγοι ψηφισαν νδ σαν κομμα. σχεδον ολοι ψηφισαν την νδ για να φυγουν οι ξεφτιλες. απο εδω και περα βλεπουμε και ελπιζουμε.",OFF
7868,@user ελα μωρη ξεφτιλα,OFF
8881,ενα φαβ ενα ρτ ρε παιδια στη κιτρινη πουτανα εδω μεσα. τοσο κοπο κανει #olymta,OFF
2527,το ξεραμε! το ειχαμε καταλαβει βικυ! εγινε φροντιστηριο φαινεται! #shoppingstar,NOT
2099,αμα εισαι ελληναρας και εξαγεις αυθορμητα τον πολιτισμο σου! χαιρε αγκαλια με τη μιζερια σου! #survivorgr #survivor2019,OFF
6168,@user μωρη στραβη,OFF
4892,"η κατια ειναι που ειναι δευτερη απο μονη της, εχει κανει και αυτα τα δευτερα τατουαζ και στο συνολο βγαινει τριτοτεταρτη. #gntmgr",OFF
1691,μπιλ σκασεεεεεεεεεεεεεεεεεε επιτελους! μαθε να μιλας σαν ανθρωπος και οχι να γαυγιζεις νεαντερταλ #poweroflovegr,NOT
1876,"@user θυμασαι εκεινο το ασμα ""σιγα σιγα θα μας πουνε και μαλακες;"" ε, μας λενε ηδη",OFF
4565,"""πως ημασταν και πως καταντησαμε γαμω τη ντρελλα μου. απ΄τα κοτερα και τα τσαγια στους λευκους οικους και τις κοκκινες μοκετες στη καγκελαρια στο να κολλαμε παλι αφισες και να ξαναλεμε απ΄την αρχη τις μαλακιες για τον τσε. πουτανα ζωη...""",OFF
3260,ταριχευμενα τα εχει καλε τα ρουχα; #shoppingstar,NOT
7959,οι ηλιθιοι μενουν πισω και οι τρελοι τρεχουν πολυ μπροστα #νδ_θελατε,OFF
3812,"γιωργο, εισαι αστερι στις αναλυσεις, αξιζεις τα 3 χιλιαρικα που σε πληρωνουμε απο την τσεπη μας, μονο 14-15 μοναδες εξω επεσες. #ekloges2019",NOT
10153,"σκουλε, θελει η πουτανα να κρυφτει, κ η χαρα δεν την αφηνει, εισαι με την κατια #gntmgr",OFF
4401,@user και που εισαι γραφει και για σεβασμο στο σπανουλη μεσα η δηλωση του! και λες εσυ σε εμενα για τσοπανους!,OFF
4606,"@user εισαι τρελος ετσι; δεν,εξηγειτε διαφορετικα",NOT
2713,#survivorgr τι ειπε μολις τωρα ηαφρο 3 βδομαδες πριν τελειωσει το παιχνιδι; οτι οι μαυροι ηταν καλυτεροι σημερα; ενταξει ευτυχως το ακουσαμε και αυτο πριν τελειωσει τοπαιχνιδι!,NOT
1527,"@user και ο λογος που δεν γραφεις το ονομα του, ειναι διοτι φοβασαι να μην μπλεξεις με αγωγες. συναγω λοιπον πως καταλαβαινεις πως διακινεις συκοφαντιες μα συνεχιζεις να το κανεις. και αυτο δειχνει ποσο αντιδημοκρατης σκατοψυχος εισαι. κρυψου ρεζιλα!",OFF
6688,σαλτα γαμησου ρε μιζερο δημοσιουπαλληλακι.. οι τροχονομοι θα βγουν εξω οταν θα παρουν μισθο ερευνητη.,OFF
4952,#gntmgr προσωπικα η blue τρωγεται καπως πιο πολυ απο την ακριβη,NOT
9112,"γυναικες: ""διπλο"" του αρη στο ηρακλειο με τον οφη (0-3)! - pressaris",NOT
4225,"κι ο νονταρης γεννημενος με τη στοφα του νικητη, συνεχιζει... #poweroflovegr",NOT
8709,@user δε συμβαινει μονο τις κυριακες αυτο.. αν εισαι κομπλεξικος μαλακας θα το κανεις οποτε βγαινεις εξω.,OFF
4957,ναι αλλα το παντελονι που φοραγε η μαρια απο που ειναι; μας ειπαν; #gntmgr,NOT
3029,"μετα τα ""αρχιδια"" του μπιλ! συνεχιζεται και λετε τον παυλαρα τραμπουκο! αι στο διαολο πια! #poweroflovegr #skaipolxeftiles",OFF
4932,"@user αντε γαμησου ρε μπαγλαμα... να μπολιαστεις εσυ κ η οικογενεια σου, εμεις δεν θελουμε",OFF
8001,και αυτος που μιλαει με την παλαιολογου υποπτος ειναι αραγε #erwtasmeta,NOT
8367,"η σεξουαλικοποιηση της αισθητικης του λιαγκα εκδημοκρατιζει την ασελγεια, για να παραμεινει αδιαβαθμητα διασκεδαστικη, οπως απαιτει ο κατευναστικος δογματισμος. της τηλεοπτικοτητας. στην παρακμη καθε ευπρεπειας να γελαμε. αποκτηνωμενα,αναισθητα. αισχρα.",NOT
7547,"-που το βρηκες αυτο το ζωυφιο διπλα σου; σουζανα :να σας πω... -δε μιλουσα σε σενα, τη φραγκοκοτα ρωτησα #gntmgr",OFF
8314,τολμα να μη φας το φαι σου κωλοπαιδο #gntmgr,OFF
4136,@user εμαθε απο περυσι οπως κ η σεντα εμαθε απο την εμπειρια της αδελφης της. ποια η διαφορα; να εισαι αντικειμενικη,NOT
448,το γωγω νομιζει οτι γελαμε κι εμεις μ' αυτες τις αηδιες που κανει ; #shoppingstar,OFF
1833,@user αγαπη μου για αυτο εισαι προεδρος,NOT
5233,#gntmgr οι ξυλοποδαροι στα καρναβαλια καλυτερα περπατανε απο τη σουζανα,NOT
5905,καλα τωρα με τις διαφημησεις του σταρ θα περιμενουμε αιωνες για να δουμε την συνεχεια του τσακωμου . #gntmgr #gntm #gntm2,NOT
8033,η χαρα τωρα ειναι ομορφη δηλαδη; #gntmgr,NOT
6721,οι ff ξεκινησαν το recruiting. στις πρωτες θεσεις η κωνσταντινα #gntm #gntm2 #gntmgr,NOT
534,τι καποιος μωρη μαρινα την επηρεαζει;! η λιλιαν ειναι μωρη #τρελιλιαν #gynaikaxwrisonoma,OFF
8294,τι της ειπε δεν καταλαβα ;#kalomesimeraki,NOT
5212,φιλα τη παλι βρε... #erwtasmeta,NOT
4126,@user δεν ελεγε αυτο ακριβως. ηταν παραποιημενη φραση σαν το λεφτα υπαρχουν. παρ ολα αυτα η λυση ειναι το εξωτερικο για οσους δεν εχουν μελλον εδω. για οσους ξερουν οτι οποιος κι αν ειναι πανω δεν θα αλλαξει ποτε κατι η λυση ειναι να πανε ολοι οι πολιτικοι στο διαολο. πολλα περασαμε,OFF
5254,"προσωπικη εντελως γνωμη: η ναταλια γερμανου εχει στο πανελ της την βαλαβανη, για να ξεσπαμε οι τηλεθεατες με αρνητικα σχολια. #kalytera",OFF
2701,ωχ η παρις στελνει αγαπη στο κιτσουλινι. παει για 4αρα και αυτη... #shoppingstar,NOT
8063,@user σιγα μωρη εσυ,NOT
4970,οταν σου δινουν μια χαρα.......και σ την παιρνουν πισω! #gntmgr,NOT
5665,"επι νδ ""εκανε βολτες"", σε ολη την ελλαδαρα επι 13 μηνες, ο χριστοδουλας ξηρος και επι συριζα συνεληφθη ο μαζιωτης. (.. μα τι μαλακες ειναι τουτοι ρε παιδια, η βλακεια τους ειναι ανυποφορη..)",OFF
4623,"αν το προβλημα σου ειναι οι ξενοι κι οχι οσοι τους χτυπανε, οσοι τους σκοτωνουν κι οσοι τους αφηνουν να ζουν σε αθλιες συνθηκες οπως τα hot spot.αν το θεμα σου ειναι οι ξενοι κι οχι οι δολοφονοι του παυλου φυσσα παρακαλω οπως με μπλοκαρει αμεσα.αντε να ξεκαθαριζει το τουιτερ μου",NOT
1541,"το 1998 οι εκλεγμενες γυναικες δημαρχοι ηταν το 1%, 2002 - 2,13%, 2006 - 3,1%, 2010 - 2.4%, 2014 - 4.61%, 2019… (προς το παρον εχουν εκλεγει 9/104 στον α΄ γυρο αλλες 29/233 περασαν στον β’) αν συνεχισουμε ετσι, θελουμε γυρω στα …200 χρονια (50 4ετιες) για να φτασουμε στο 50%!",NOT
335,"@user ωραια ,μαλακας ο λαος μπραβο ρε φασιστοκουμουνια μπραβο.",OFF
6602,"""σουζανα κανε κατι παραπανω"" ""σουζανα προσπαθησε"" ""σουζανα σταματα να κανεις τα ιδια συνεχεια"" σουζανα: οκει #gntm #gntmgr",NOT
2492,"με το τζημερο ηταν μαρη,δεν ηταν παιδι εργολαβου της χουντας,τον καμμενο,το λεβεντη,το ποταμι και με τα χερια στ'αρχιδια της χα. για το θεο (οποιον κι αν ειναι αυτος που πιστευεις,μπορει να ειναι μια σαγιοναρα) σκεφτειτε λιγο πριν γραψετε #syriza_xeftiles",OFF
1885,@user σε ευχαριστω πολυ να εισαι καλα καλη συνεχεια οτι και αν κανεις!,NOT
386,"και τωρα ενα ευχαριστο διαλειμμα απο τα πολιτικα. κοριτσια αν σας ζητανε οι αντρες να εξηγησετε τι ειναι το οφσαιντ, να τους λετε πως το μεγαλυτερο οφσαιντ στην ιστορια ειναι ο δουρειος ιππος και εκρινε και τον αγωνα. μετα ρωτηστε τους να σας πουν ποιο χρωμα ειναι το λιλα",NOT
3752,@user σορι αλλα εχω πολλα νευρα με τους μαλακες τους σρζαιους που χανουν απο μαλακιες,OFF
7407,εε ελεος ομως.. τι θελουν και πανε σε ενα τετοιο σοου ; μπραβο για τη φωνη αλλα οχι #thevoicegr,NOT
5429,#kalytera τωρα θα πει για απθ,NOT
2724,γιατι φορανε μαυρες γραβατες οι κριτες; πενθουν τις μεχρι τωρα αποφασεις τους; #masterchefgr_xeftiles #χρηστοςftw,NOT
328,"κοιμηθηκα, ξυπνησα, σηκωθηκα, εκτυπωσα, εψαξα για καρφια, βρηκα καρφια, εψαξα για σφυρι, δεν ειχε ουτε ενα μαγαζι, αργησα, βρηκα σφυρι, καικρατουσα ενα α0, 25 σελιδες α3, ενα μπουφαν, το σφυρι στην τσεπη απο το πουκαμισο, τα μαλλια αστα καλυτερα, και καπως ετσι ειναι να εισαι εγω",NOT
1473,καινουργια μοδα αυτη οι σελεμπριτις μελλονυμφοι να παιρνουν την ευχη του τζερονιμo #giatinparea,NOT
6495,βρε παιδια σε αυτη την ζωη χρειαζονται και αυτοι που παριστανουν τους μαλακες για να παριστανετε τους εξυπνους και να περναμε μια χαρα!,OFF
9475,#gntmgr πεταξτε την στη θαλασσα την κατια . αχρηστη,OFF
6812,κλαιω με ζεν.ωραια το χειριζοταν το μικροφωνο.σαν βιτσα.#gntmgr,NOT
6273,@user γαμιεστε!,OFF
5635,αχ πως θα γινει να φυγει η κωνσταντινα ;! πφφ #gntmgr,NOT
7469,#thevoicegr ..βαρεμαρα..! εχει παραπαει αυτο με τα blinds,NOT
5347,"θα το ξαναπω ετσι για να σκασετε! κατια θεαρα, μοντελαρα ! #gntmgr",NOT
6883,καλε γιατι μιλανε αγγλικα στην μυκονο; θα τρελαθουμε τελειως #gntmgr,NOT
3367,@user νταξει ρε κωστακη και την μυρτω την κακοποιησε ο λαθρο και τωρα ειναι παραπληγικη αλλα της αρνειστε ενα καροτσακι... ενω στην βουλγαρα χαρισατε σπιτι....ετσι ειναι η αριστερα...δικαιη και ηθικη. #συριζα #συριζα_ξεφτιλες #syriza_telos,OFF
8115,χριστε μου ενα ζωντανο δεν μπορουν να πιασουν #gntmgr,NOT
8245,"- μπραβο! - σα να κραταει σταμνα ειναι, τι μπραβο; #gntmgr",NOT
373,@user ψοφα ζαιε,OFF
118,@user το δεξιολελε @user με προχθεσινο ακαου που απειλει. tip: μαζι με τα αφεντικα του ας φανε απο μια φασολαδα να ερθουν να μας κλασουν τ' αρχιδια.,OFF
9758,"θελουν να σε διωξουν λεει ο σκουλος στη σουζανα, προφανως αγαπη μου εσεις δε θελετε και την κρατατε μεσα με το ζορι #gntmgr",NOT
2892,"@user δεν σκεφτεστε οτι οι φοροι,οι παπαρολογια, τα ψεματα, η δωροδοκια με τις συνταξεις,οι διορισμοι κομματοσκυλων,τα σκαφη,η νοβαρτις,η η αλαζονικη σταση,η επεμβαση στη δικαιοσυνη,τα διοδια,ο φπα,η ατιμωρησια ρουβικωνα το χαιδεμα των μοαχαλακιδων, το σκοπιανο κλπ οτι φταινε;",OFF
1884,προσευχονται στ' αρχιδια του διος και στο παπαρι του πανος!,OFF
2,λες και γινεται επιτηδες! σου στελνει καποιος μηνυμα και σε ρωταει τι κανεις πως εισαι και λοιπα και αφου απαντησεις εξαφανιζετε απο τον πλανητη! τι σκατα θετε και στελνετε αφου δεν θελετε να μιλησετε δηλαδη ημαρτον μερικοι ειναι πολυ περιεργοι!,NOT
598,@user θα ταραχτουν οι γυναικες...,NOT
7198,@user και τρια αρχιδια καθονταν,OFF
5618,βρε κατια μου κι εσυ εισαι καρακαριολα ποιος σου φταιει;φαε την ξεφτιλα σου τωρα και βαλε εκει που ξερεις το υφακι του τοπ μοντελ που δεν εισαι #gntmgr,OFF
572,@user φλωρεεε ηρθε την ενιωσες;! χαχαχαχαα βλακακο που χαθηκες; για πες ολα καλα; πλεον μπορεις να σβησεις τα ποστς σου οπως εκανες και αλλες φορες...τα εχουμε κανει print screen! πηγαιντε στο διαολο τωρα να ξεβρομισει η χωρα!,OFF
4699,"#syriza_xeftiles #ευρωεκλογες2019 #συριζα #syriza_xeftiles #ματι #ερχεται_πουτσα εκει που κανουν καποιοι πλακα με πανω απο 100 ατομα καμμενα,εκει που αυτοι που πρεπει να κανουν κατι ειναι παντελως αποντες,υπαρχουν καποιοι που εχουν εστω κ λιγη τσιπα!",NOT
167,@user στο μουνι σου κανονικα (συμπαθα με για τη λεξη),OFF
9887,κατια αφου θεωρεις τον εαυτο σου τοπ γιατι χρειαζεσαι το αβανταζ να χαντακωνει αλλες; πετα τες μονη σου. κατινα και συ #gntmgr,NOT
5011,πεθαινω μωρη βελεσιωτου φωναρα #agriesmellises,NOT
8970,@user πραγματικα ομως... δε μπορει να ειναι τοσο αφελης! #erwtasmeta,NOT
2519,"#poweroflovegr ελα βασιλακη μην το κουραζεις. επαιξες και αυτη την εβδομαδα μπας και βγεις αγαπητο ζευγαρι, δεν σου βγηκε παλι και λες τελος. ολα τα αλλα ειναι, να χαμε να λεγαμε!",NOT
1215,#giatinparea εισαστε μαλακες κοψατε την χαρα βερρα ηλιθιοι!,OFF
6948,ρε συ νινα γιατι μπηκες εκει μεσα αν δεν θες να δειξεις βυζια; τεχνικα μιλωντας παντα #gntmgr,OFF
5088,"βαρεθηκαμε...η λιλα,ποτε βγαινει ; #xfactorgr",NOT
1079,@user θα συνηθισεις...μικρη εισαι ακομα,NOT
7348,παντως εγω ενα εχω να πω οτι σειρες σαν το #kokkinopotami και τις #agrimelisses δε θα ξαναδουμε ας τις απολαυσουμε,NOT
7137,καλα σας κανει η κωνσταντινα! και εσεις το ιδιο θα κανατε στη θεση της! #gntmgr,NOT
8900,μιλησε και το αγγουρι η αννα.#gntmgr,OFF
4064,στην ελλαδα φθανουν οι πλειστοι μεταναστες,NOT
2156,"εδω να θυμηθουμε οτι οι ροζ πουτανες, εκαναν κυβερνηση με καμμενο, παπακωστα και κουντουρα, μαζεψαν μπιστη, τζουμακα κουρουμπλη τωρα υποσχονται οτι θα πολεμησουν το παλιο. μα με εχουν για βλακα; θα αναρωτηθεις. ναι, σε εχουν. #ερχεται_πουτσα",OFF
9023,αλλα η λενιω πολυ σωστα τα ειπε στον λαμπρο δεν ηταν καλη για γυναικα του και ειναι καλη για ερωμενη του μη χεσω #agriesmelisses,NOT
6641,εμεινε ο μπιαχ;#xfactorgr,NOT
8354,ουτε κ με την ποζα της σουζανας τρελαθηκα #gntmgr,NOT
7561,#gntmgr οταν δεν διαβασες και η δασκαλα σου λεει να πεις μαθημα..,NOT
1617,@user αυτος εισαι! που σε επιασε και η αγαπη για το μπασκετ ατιτλε!,OFF
9166,@user παγωσαν τα τσισα μου απο τον τρομο. τραβα γαμησου τωρα και σε περιμενω,OFF
6598,"#gntmgr το χειροτερο με τις ff ειναι : 1. οτι κανουν μπουλινκ,... 2. δεν το καταλαβαινουν, διοτι 3. το θεωρουν φυσιολογικο.. ειναι απλα τραγικες!",NOT
4537,@user η νδ κατεθεσε προταση στην αναθεωρηση να μην διοριζει η κυβερνηση την δικαιοσυνη του αρειου παγου...ο συριζα καταψηφισε. ο συριζα θελει να βαλει δικο τους εισαγγελεα αρειου παγου για το ειδικο δικαστηριο με τη νοβαρτις που θα κανει η νδ,NOT
4356,@user ψυχραιμια. ακομα πιστευουν πως βγηκαν με αυτοδυναμια. ο ελληνας ειναι μαλακας αλλα οχι ηλιθιος. ξανα τα παπαρια μας θα παρουν και θα το ριξουν στις πωλησεις και νερου του καματερου. ψυχραιμια.,OFF
9121,καγια εσεις φταιτε επρεπε εσεις οι ιδιοι ως σοου να διωξετε το κακο σπυρι απο εκει μεσα οσο το κρατατε θα χειροτερευουν ολες! #gntmgr,OFF
7368,χειροτερο απο survivor και nomads μαζι το εχουν κανει #gntmgr,NOT
5759,#gntm #gntmgr ρε παιδια αυτη την σκατια που την εχουμε ξαναδει;,OFF
6842,"@user περι ηλιθιοτητας φροντιστε να ξεστραβωθειτε εσεις.σχεδον ενα μηνα πριν το αρθρο της βραδυνης, στις 9 νοεμβρη 1923, το συνθημα που κυριαρχουσε στο συλλαλητηριο των μοναρχικων στις στηλες του ολυμπιου διος ηταν: «φωτια στους τουρκοσπορους προσφυγες».",OFF
8262,τα ρουχα του μπρατηθ με τοσα τριγωνα ειναι σαν τραπεζομαντιλα σε τραπεζι ιλουμινατι #gntmgr,NOT
10037,καλε αυτης της ξεχασαν το μικροφωνο στη φωτογραφιση #gntmgr,NOT
7650,μαρτινα αντε τον πουλον τον τοσον #gntmgr,OFF
4733,"το πρωτο πραγμα που ειπε ολο ενθουσιασμο ο βενιζελος του πασοκ μετα την νικη με 10αρα του κουλη, ηταν οτι επιτελους θα γινει η αλλαγη και θα αλλαξουν οι ανωτατοι δικαστικοι (ητοι #noor1 #κεελπνο #novartis). καταλαβατε μαλακες; καταλαβαμε να λετε!",OFF
7062,"ε μα δε φτανει να εισαι κουκλα για να εισαι μοντελο, βαριεμαι #gntmgr",NOT
3285,@user τους κομμουνιστες και εμας τους αναρχικους θα μας κλασει τα αρχιδια ο καθε φασιστας.,OFF
8594,@user βρε τι να κανει η γυναικα;,NOT
10027,"μεγαλη παραγωγη το #kokkinopotami! ταξιδια, κουστουμια, σκηνικα, καλοι ηθοποιοι, δυνατο σεναριο! ολα προσεγμενα! μπραβο! τετοιες σειρες θελουμε να βλεπουμε!",NOT
4506,μελιτη εισαι ειδωλο. #gynaikaxwrisonoma,NOT
3977,αφροδιτη για μενα προσωπικα εισαι η πιο λαθος εκτιμηση που εκανα στο φετινο #survivorgr #survivor2019,NOT
2619,@user σαν ναι σενα γκει δεν ηταν !εσυ εισαι τρανς σιγουρα αυτος δεν ηταν γκει,OFF
9787,καγια: βρεθηκαμε σε ενα τελμα. εγω: γιατι ειστε τελμα ηλιθιοι. #gntmgr,NOT
7546,αυτος που εισαγει τα mollers μας εχει γκαστρωσει! ποσα εχει χωσει για διαφημισεις;! #gntmgr,NOT
2124,κυρα γωγω μεγαλωσες κι η κακια σου το ιδιο... α και η χαζομαρα σου επισης!#shoppingstar,OFF
6824,τριζουν τα κοκαλα του γαμω το φελεκακι μου #xfactorgr,OFF
4927,ποιος μαλακας εβγαλε το ΄΄τρωγοντας ερχεται η ορεξη΄΄;τρωγοντας ερχεται το φουσκωμα τελικα,OFF
5554,ο πατσας εξαιρειται της απαγορευσης; #τι_ψηφισατε_ρε_μαλακες #γιαννουλης,NOT
7737,δεν ειχανε και dna test τοτε...ποιανης ειναι ρε γυναικα το παιδι; #agriesmelisses,NOT
4250,σιγα μην ηξερε να βαφεται. #shoppingstar,NOT
3147,"@user εν τω μεταξυ,ενω ο κερδισμενος ηταν ο @user κι εγινε κοτζαμ δημαρχαρας, δηλωσεις κανει ο παμπλο και ο γιαννακης καθετε διπλα του σαν κουταβι! ποσο μαλακας εισαι ρε πειραιωτη; ποσο; (και οχι μονο οι πειραιωτες βεβαια)",OFF
4722,νομιζω αυτη η ανακοινωση του γραφειου τυπου της βιλας με τα ναξερατιμιζαεχειςπαρεικαρπουζα εχει επαναληφθει λιγο λιγοτερες φορες απ οσες εχουν ξεπλυνει τη χα οι εγκριτοι δημοσιογραφοι του #skai_xeftiles κ τωρα υποψηφιοι της #νδ_ξεφτιλες #εκλογες #εκλογες2019,NOT
403,@user εισαι και εσυ;,NOT
7002,μιλανε αγγλικα γιατι η υπευθυνη στο ξενοδοχειο μαλλον δε μιλουσε ελληνικα... περιεργο για μυκονο #gntmgr,NOT
4575,"ειχε την αδερφη μου φετος και ειχε το nerve να πει στην μαμα μου ""αυτη ειναι πιο καλη"" bitch,εγραψα απο τους υψηλοτερους βαθμους στην εκθεση στο τμημα μου,sit down",NOT
2883,"@user νταξει μετα, τυχερη εισαι, τον αγνοεις παμε παρακατω- υπαρχουν και χειροτερα, trust me.",NOT
2266,"#poweroflovegr αξιολογος ο βασιλης... ειπε η μια ""φιλη"" της ζενιας.. η αλλη φιλη ειπε οτι ειναι παραπανω κι απο αδερφες.. ο κολλητος φιλος, τους αγαπησε ολους πολυ. το κοινο που εχουν ολοι αυτοι ""οι κολλητοι"", ειναι οτι ..εχουν πολυ πολυ καιρο να μιλησουν μεταξυ τους..",NOT
6678,"η ασημινα αισθανεται τοσο υπεροχα, η κατια νιωθει εξαψη, η μαρινα νιωθει γαληνια, η χαρα το απολαμβανει κοκ.. δε λενε οτι κοντευουν να πεθανουν απο το αγχος τους. υποκριτριες #gntmgr",OFF
8756,σιγα ηλιαννα εμετο θα κανουμε με τοση καλοσυνη #gntmgr,NOT
6160,"@user αυτο! δηλαδη, αμα λεμε οι υπολοιπες οτι τραβαμε ολους τους μαλακες, η ελενη τι θα λεει;",NOT
7161,@user παρε τ αρχιδια μου,OFF
2924,"@user βρε ταγαρι. βρε ταγαρι. ελα στην πατρα και δες τα δυο γηπεδα απο μεσα και συγκρινε τα. ειναι που ειναι γελοιο αυτο που κανετε αμφοτεροι με τον κοσμο στα γηπεδα, βουλωστε το κωλοστομα σας οταν δεν ξερετε. γαμω την αγανακτηση μου μεσα γαμω. εισαι ασχετη και προβατο",OFF
429,"@user μωρε μαλακας ειναι, αλλα ειναι μερικα πραγματα που και να τα πιστευεις, δε λεγονται... αυτα ουτε ο μιχαλολιακος δεν τα ελεγε δημοσια, τα ειπε αυτο το ""πολιτικο"" απολειφαδι ;",OFF
7434,για αλλη μια φορα το #gntmgr μπηκε στο #kalomesimeraki με τη βανια ως γοργονα!,NOT
8270,#xfactorgr ξερναω νεραιδοσκονη που λεει και η μαρια απο το #gntmgr,NOT
5541,"η ρεα τουτουνζη ειναι αυτο που λεμε:""να εισαι ο εαυτος σου""! μπραβο! και μπραβο στη φωτεινη @user για μια σεμνη συνεντευξη. #kalytera",NOT
10092,ωπα τσαμπουκας η μικρη αννα μαρια...#gntmgr,NOT
7940,"@user προσωπικα δεν ειμαι ανθρωπος κομμουνιστοσυμμοριτη...ειμαι κατι παραπανω! δοξα το θεο, ειμαι ελληνας! θα με πεις ρατσιστη; στ' αρχιδια μου. εσεις απλα εκτελειτε τις επιταγες των εβραιων, ως ανηθικοι, ασυνειδητοι, απατριδες, αθρησκοι και γενικα ολα τα επιθετα με α στερητικο...",OFF
5656,-γιατι κλαις χαρουλα μου; -γιατι φερνει νουμερα #gntmgr,NOT
2288,ολη η ευρωπη το πιστευει ο μαλακας ο ελληνας οχι.,OFF
7530,"η ασημινα ποσο γλειψιμο πια, σαλιο δεν της εχει μεινει #gntmgr",OFF
1593,μαδομουνι εν οψει! #shoppingstar,OFF
6075,@user μαλακας..,OFF
589,"@user ... και μερικες φορες τα νευρα ξεκινανε πριν καν τον βρει, μονο απο την προκαταβολικη σκεψη οτι θα ειναι κουκουρουκου, επειδη τελικα οι γυναικες ελκονται περισσοτερο απο τους κουκουρουκου αφου ειναι πιο fun.",OFF
1447,"@user αυτο το αρχιδι δεν ηταν ποτε ολων των ελληνων ηταν των πολλων ,μερικων δηλαδη , γι'αυτο πηρατε και απο εδω και περα θα παιρνετε και τα αρχιδια ολων μας .",OFF
4572,#gynaikaxwrisonoma @user ρια εισαι ειδωλαρα εχω να πω οτι αυτη η σκηνη κοντραροχτυπιεται με το χαστουκι στη κατια ,NOT
2017,#ερχεται #ευρωεκλογες2019 #thenorthremembers #syriza_xeftiles #ερχεται_πουτσα και γι αυτους που δεν ειναι μαζι μας οταν οι αλλοι επαιζαν θεατρο ξεροντας για νεκρους!,OFF
3491,"ο γεωργαντας παντα τοσο βλακας ηταν η τωρα το εχει παθει; και αυτη την εκπομπη τη βλεπει κανεις; και αν τη βλεπει εχουν τοσο ενδιαφερον τα σεξουαλικα των ταχα μου ""σελεμπριτις""; #giatinparea",OFF
8243,θρυλικο το ταβερνακι αυτο ... νοστιμο ψαρακι και καλες τιμες.#gntmgr,NOT
